,Entity Name,Latitude,Longitude
1875,59-5 FRUIT & VEGETABLE CORP      ,40.735123,-73.994251
1876,111 SECOND FOOD CORP             ,40.727707,-73.988304
1877,HARLEM MARKET INC                ,40.794262,-73.942712
1878,MORNINGSIDE SUPERMARKET CORP     ,40.812259,-73.957088
1879,METRO LOBBY NEWSSTAND VII INC    ,40.759852,-73.984921
1881,METROPOLITAN GOURMET DELI CORP   ,40.786408,-73.945507
1882,METROPOLITAN PHARMACY INC        ,40.787953,-73.944406
1883,D&S PRODUCE INC                  ,40.794529,-73.943766
1884,MEXICAN BAKERY CORP              ,40.795037,-73.94498
1885,MEXICAN DELI INC                 ,40.799515,-73.968442
1886,I MARKET 2006 INC                ,40.788982,-73.943635
1887,MEXICO TRAVEL CORP               ,40.797303,-73.93849
1888,M & F FOOD CORP                  ,40.851502,-73.93214
1889,MIA DELI GROCERY CORP            ,40.804857,-73.937072
1890,MIAMI DELI GROCERY INC           ,40.811253,-73.95225
1891,MI BANDERA GROCERIES & MEATS INC ,40.836615,-73.940073
1892,MI BARRIO BUTCHER LLC            ,40.796242,-73.935962
1893,MI BARRIO MEAT MARKET INC        ,40.799177,-73.941219
1894,AMENO MICHAEL                    ,40.75628,-73.994185
1895,CHOCONYZ INCORPORATED            ,40.748348,-73.982555
1896,MID ATLANTIC INC                 ,40.85001,-73.935863
1897,MID ATLANTIC CONVIENCE INC       ,40.75236,-73.984115
1898,MIDORYA INC                      ,40.73755,-73.991346
1899,MIDTOWN CANDY&CONVENIENCE STR INC,40.749879,-73.984008
1900,MIDTOWN CATCH CORP               ,40.758181,-73.962625
1901,MIDTOWN FISH AND MEAT MARKET CORP,40.799634,-73.944
1902,MIDTOWN NEWS STAND INC           ,40.753763,-73.992331
1903,MIDTOWN CONVENIENCE STORE INC    ,40.75422,-73.995711
1904,MID WESTSIDE CONVENIENCE INC     ,40.79118,-73.97247
1905,PEREZ MARIANO                    ,40.862457,-73.925302
1906,SOVEREIGN ENTERPRISES INC        ,40.769995,-73.954399
1907,MIKES SMOKE SHOP INC             ,40.777434,-73.948954
1908,89TH STREET MARKET INC           ,40.780626,-73.952637
1909,MILANO MARKET INC                ,40.805828,-73.965361
1910,MILDRED DELI GROCERY INC         ,40.797421,-73.938771
1911,MILK AND HOPS 2 LLC              ,40.7447,-74.00262
1912,MILK AND HOPS 3 INC              ,40.762408,-73.959931
1913,MILLENNIUM CONVENIENCE & GROCERY ,40.778778,-73.94505
1914,MILLENNIUM SMOKE & NEWS INC      ,40.78808,-73.976838
1915,MI MEXICO MINI MARKET CORP       ,40.790613,-73.946473
1916,MIN AN TRADING INC               ,40.71378,-73.993577
1917,ALHARGI JAMAL A                  ,40.722956,-73.988961
1918,MINI DELI OF BIG APPLE INC       ,40.76514,-73.961015
1919,MINI ES WHOLESOME FOOD CORP      ,40.724113,-73.978966
1920,132 DELI & GROCERY CORP          ,40.813382,-73.945215
1921,MINI MART ON FIRST AVE INC       ,40.736322,-73.978947
1922,MINI STAR CONVENIENCE CORP       ,40.828738,-73.94889
1923,MISCELANEA LLC                   ,40.726779,-73.99082
1924,MIS HIJOS DELI CORP              ,40.801552,-73.934457
1925,MI VIEJA DELI GROCERY CORP       ,40.847353,-73.935179
1926,MIYZEL CHOCOLATE INC             ,40.76374,-73.979785
1927,VBFS INC                         ,40.723949,-74.004173
1928,WEST MOBIL ON 8TH INC            ,40.738497,-74.003754
1929,MOCA DELI GROCERY INC            ,40.847716,-73.937982
1930,MOCHA DELI GROCERY CORP          ,40.81073,-73.938724
1931,GORDON KEN                       ,40.733845,-73.995179
1932,MO DELICATESSEN CORP             ,40.817517,-73.942003
1933,MO DELI & GRILL CORP             ,40.819292,-73.937148
1934,MODUWA 84 INC                    ,40.774477,-73.948192
1935,MOE GOURMET DELI CORP            ,40.828615,-73.937699
1936,MOES 1 GOURMET DELI CORP         ,40.8232,-73.941661
1937,MOE'S DELI GROCERY INC           ,40.829125,-73.937332
1938,MOES GROCERY INC                 ,40.793049,-73.94359
1939,ADIL ENTERPRISES INC             ,40.815584,-73.958569
1940,SJT PRINCE LLC                   ,40.726268,-74.00146
1941,LAMICH CORP                      ,40.806554,-73.965089
1942,TRIBECA VILLAGE FARM INC         ,40.716353,-74.009189
1943,BALBUENA VICTORIANO              ,40.790392,-73.942609
1944,BALBUENA VICTORIANO & GILBERTO Q ,40.789528,-73.943229
1945,101 MORONTA FOOD CORP            ,40.86191,-73.924956
1946,MORTON FOOD&GROCERY CORP         ,40.731455,-74.006641
1947,BRONZE&WHITE MARKETS INC         ,40.768926,-73.984974
1948,BROWN&WHITE MARKETS INC          ,40.737637,-73.980305
1949,BURGANDY & WHITE MKTS INC        ,40.781723,-73.95818
1950,CRIMSON & WHITE MARKETS INC      ,40.764992,-73.978773
1951,GRAY&WHITE MARKETS INC           ,40.753892,-73.969236
1952,SILVER&WHITE MARKETS INC         ,40.739363,-73.987052
1953,AMBER & WHITE MARKETS INC        ,40.763982,-73.964807
1954,EMERALD AND WHITE MARKETS INC    ,40.767438,-73.956266
1955,SCARLET & WHITE MARKETS INC      ,40.757919,-73.963201
1956,TAN & WHITE SUPERMARKET INC      ,40.727867,-73.998552
1957,ORANGE & WHITE MARKETS INC       ,40.774001,-73.951469
1958,BLUE AND WHITE MARKETS INC       ,40.80762,-73.964316
1959,RUSSIAN SHOPPE CORP              ,40.851004,-73.938629
1960,MAZEL TOV INC                    ,40.714581,-73.982051
1961,MRG NYC INC                      ,40.729125,-74.000165
1962,MR MOES DELI INC                 ,40.794041,-73.942873
1963,MR SANDWICH DELI INC             ,40.82492,-73.947841
1964,M & S CANDY & SMOKE SHOP INC     ,40.787439,-73.951784
1965,MSC NEW YORK INC                 ,40.789923,-73.969668
1966,M&S FOOD CORP                    ,40.821189,-73.93952
1967,MSN CANDY GROCERY INC            ,40.851302,-73.932284
1969,SHRIJIKRUPA CORP                 ,40.720212,-73.996939
1970,MURRAYS CHEESE LLC               ,40.721945,-74.002873
1971,MURRAYS CHEESE LLC               ,40.731064,-74.002898
1972,ARIMERBEN CO INC                 ,40.790529,-73.974927
1973,OM SAI NEWS INC                  ,40.746303,-73.977703
1974,MUSHEER DELI AND GROCERY CORP    ,40.856805,-73.928237
1975,M & W 1 GOURMET DELI CORP        ,40.865449,-73.924162
1976,MY CONVENIENCE INC               ,40.709661,-74.008594
1977,MY DELI GROCERY INC              ,40.866686,-73.925241
1978,MY DREAM SNACK STORE INC         ,40.820694,-73.943491
1979,MYERS OF KESWICK LTD             ,40.738503,-74.005528
1980,MY SWEET DELI MARKET CORP        ,40.865007,-73.922165
1981,N.A. CANDY STORE INC             ,40.774478,-73.951125
1982,NAF GOURMET DELI CORP            ,40.798493,-73.95305
1983,NAGI DELI AND GROCERY CORP       ,40.818694,-73.941333
1984,NAGLE  99CENTS INC               ,40.860779,-73.926977
1985,NAMU GREEN MART INC              ,40.737297,-73.984277
1986,NASSAU GROCERY INC               ,40.709234,-74.008766
1987,NATURAL CHOICE DELI INC          ,40.802376,-73.933851
1988,CRYSTAL DELI INC                 ,40.741043,-73.988374
1989,NATURAL FOOD DELI INC            ,40.79977,-73.938675
1990,NATURAL FRESH MARKET CORP        ,40.725677,-73.989797
1991,PRAMUKH 325 INC                  ,40.739728,-73.982496
1992,PRAMUKH 16 INC                   ,40.734507,-73.986302
1993,NATURAL HIGH POINT MARKET INC    ,40.780027,-73.950155
1994,GENERAL NUTRITION CORP           ,40.756027,-73.970599
1995,NATY FOOD CORP                   ,40.858984,-73.930721
1997,NEEL KANTH DELI & GROCERY INC    ,40.723524,-73.985375
1998,NEIGHBORHOOD CANDY NEWSSTAND INC ,40.820614,-73.939702
1999,NEIGHBORHOOD DELI & GROCERY NY IN,40.720547,-73.985514
2000,KAMBA NENE                       ,40.809947,-73.943984
2001,NEOFYTOS DELI INC                ,40.779184,-73.960028
2003,NEUHAUS INC                      ,40.759287,-73.974509
2005,NEUHAUS INC                      ,40.710817,-74.009111
2006,NEUHAUS INC                      ,40.71538,-73.984665
2007,NEUHAUS INC                      ,40.756939,-73.972027
2008,NEW BEEF KING CORP               ,40.715831,-73.999095
2009,NEW SUN CHEONG FRUIT& VEGTBLE INC,40.718323,-73.994362
2010,NEW CORNER MAGAZINE INC          ,40.729676,-73.989814
2011,NEW DAY GROCERY CORP             ,40.798827,-73.942101
2012,NEW FINEST DELI CORP             ,40.723283,-73.976981
2013,NEW FISH TREE INC                ,40.821207,-73.939272
2014,NEW FOODS OF INDIA INC           ,40.742788,-73.982345
2015,NEW FUZHOU SUPERMARKET INC       ,40.713401,-73.989945
2016,GOLDEN DELI GROCERY CORP         ,40.812931,-73.937491
2017,NEW GREEN EMPORIUM CORP          ,40.761213,-73.986903
2018,GMRS CORPORATION                 ,40.786895,-73.975589
2019,NEW HARLEM HALAL MEAT INC        ,40.804208,-73.955526
2020,NEW  HENG YUN CHICKEN MARKET INC.,40.716421,-73.992632
2021,NEW KAM MAN LLC                  ,40.716955,-73.998278
2022,NEW KING DELI GROCERY CORP THE   ,40.799462,-73.94576
2023,NEW LEXINGTON DELI GROCERY CORP  ,40.792421,-73.94615
2024,NEW LIFE NUTRITIONAL 1 INC       ,40.850459,-73.936683
2025,NEW LOHO GOURMET DELI CORP       ,40.713821,-73.987112
2026,NEW MARLBORO 99 CENTS INC        ,40.715028,-73.993564
2027,78 COLUMBUS DELI INC             ,40.781041,-73.976138
2028,NEW MY MY INC                    ,40.718228,-73.994064
2029,MT NEWS INC                      ,40.754487,-73.986826
2030,NEWS ON 23RD INC                 ,40.743982,-73.995356
2031,NEW SOON SHANG FOOD INC          ,40.71402,-73.990656
2032,MARYAM NEWS INC                  ,40.711351,-74.015923
2033,SUH JAE DUK                      ,40.719429,-73.987755
2034,NEW SUNG LAY BEAN PRODUCTS INC   ,40.716716,-73.991526
2035,NEW SUN GROCERY INC              ,40.713772,-73.993699
2036,NEW TRUE BLUE DELI GROCERY CORP  ,40.823612,-73.941357
2037,NEW T Y K TRADING INC            ,40.715815,-73.999048
2038,NEW WAY FOOD MARKET CORP         ,40.802775,-73.952955
2039,LICEY FOOD CENTER CORP           ,40.845034,-73.935053
2040,BIG JOYS CORP                    ,40.779738,-73.984302
2041,NEW YEMEN CONVENIENCE INC        ,40.826197,-73.939473
2042,NEW YONG HUI GINSENG INC         ,40.713557,-73.996161
2043,NEW YORK GOURMET DELI AND GROCERY,40.850264,-73.93465
2044,191 AVENUE A INC                 ,40.728977,-73.981405
2045,NEW YORK HELLO MART INC          ,40.718466,-73.996753
2046,NEW YORK MART MOTT ST INC        ,40.718548,-73.996707
2047,NEW YORK NEWS INC                ,40.783792,-73.956668
2048,NEW YORK SPRMRKT E BROADWAY INC  ,40.713715,-73.994064
2049,NEW Y S TRADING INC              ,40.7136,-73.99564
2050,NHA DELI GROCERY INC             ,40.82697,-73.938904
2051,N&H BROADWAY DELI GROCERY INC    ,40.830372,-73.947441
2052,NICHOLAS DISCOUNT INC            ,40.844467,-73.937279
2053,NI CHONG TRADING CO              ,40.714508,-73.990977
2054,SANTILLI GOURMET LTD             ,40.75676,-73.964045
2055,GOLD STAIN INC                   ,40.719429,-73.987755
2056,NINTH AVENUE GROCERY INC         ,40.755454,-73.9948
2057,NINTH STREET ROASTING COMPANY INC,40.742288,-74.006326
2058,RAHMAN NASRIN                    ,40.745421,-73.98465
2059,N & N DELANCEY SMOKE SHOP INC    ,40.719249,-73.990821
2060,NO 1 IN & OUT DELI GROCERY INC   ,40.804662,-73.95158
2061,NOBEL DELI INC                   ,40.714498,-73.981768
2062,NOBLE GRAINS NYC LLC             ,40.783217,-73.946767
2063,NONNO GOURMET PRODUCE INC        ,40.738862,-74.008086
2064,SAVE A REIN DEER                 ,40.719429,-73.987755
2065,NORTH ELM HEALTH CORP            ,40.778009,-73.948528
2066,NORWEGIAN PROTEIN MAGIC INC      ,40.727024,-73.98283
2067,NOURISH BABY NEW YORK LLC        ,40.728755,-73.980532
2068,NUCARE PHARMACY INC              ,40.781118,-73.946266
2069,CABRAL CARLOS                    ,40.866013,-73.919409
2070,NUNU CHOCOLATES NYC 02           ,40.71174,-74.012135
2071,NUR GROCERY INC.                 ,40.723227,-73.976847
2072,NUTBOX LLC                       ,40.742288,-74.006326
2073,SQUIRREL MANAGEMENT LLC          ,40.790446,-73.974986
2074,NUT BOX LLC THE                  ,40.799882,-73.968036
2075,NUTHOUSE X INC                   ,40.742363,-73.979888
2076,GOOD NUT BAD NUT LLC             ,40.735032,-73.990373
2077,NY2 FOOD MARKET CORP             ,40.765937,-73.990875
2078,NY 99 CENT DISCOUNT USA INC      ,40.826112,-73.949695
2079,NEW YORK CAKE&BAKING DISTRBTR INC,40.742011,-73.992757
2080,NYC BAGEL INC                    ,40.747476,-73.973915
2081,NYC BEST GROCERY CORP            ,40.806561,-73.946268
2083,NYC DELI MART CORP               ,40.724448,-73.976006
2084,GORIS GROCERS MADISON AVE CORP   ,40.796506,-73.947388
2085,NYC GOURMET DELI INC             ,40.766924,-73.986443
2086,NYC GREEN VALLEY GROCERY INC     ,40.799547,-73.943793
2087,NY CHUNG CHOU CITY LLC           ,40.715062,-73.998822
2088,NYC OPTIMO CORP                  ,40.724992,-73.987208
2089,NYC SMOKES & MORE INC            ,40.729432,-74.000962
2090,1938 MADISON INC                 ,40.805332,-73.940966
2091,NY HARVEST TRADING INC           ,40.732448,-74.007622
2092,SALEH OMER AHMED                 ,40.80191,-73.934193
2093,NY STRAWBERRY DELI CORP          ,40.7407,-74.004776
2094,CULINART INC                     ,40.730267,-73.999207
2095,OASIS DELI & GOURMET CORP PLUS   ,40.855544,-73.937825
2096,OASIS GOURMET DELI INC           ,40.806341,-73.940207
2097,OATMEALS LLC                     ,40.730566,-74.000405
2098,O & B RANCH DELI GROCERY CORP    ,40.83452,-73.944042
2099,OCEAN DELI CORP                  ,40.802079,-73.93909
2100,OCEAN TREASURE TRADING INC       ,40.71827,-73.99687
2101,O&CO COLUMBUS CIRCLE INC         ,40.7674,-73.9827
2102,O & CO NEW YORK INC              ,40.752115,-73.975578
2103,ODD JOB TRADING INC              ,40.749156,-73.990274
2104,OFFICE MAGAZINE LLC              ,40.710904,-74.01053
2105,OK 99 CENT STORE & FOOD INC      ,40.863496,-73.925967
2106,OK PREPAID MOBILE INC            ,40.755066,-73.991388
2107,OLD BROADWAY GOURMET DELI INC    ,40.815756,-73.957097
2108,2032 DELI AND GROCERY            ,40.803548,-73.938025
2109,OLIVE OASIS DELI CAFE CORP       ,40.78452,-73.946887
2110,3060 BROADWAY CORP               ,40.811343,-73.961322
2111,OMAISI GOURMET DELI CORP         ,40.811316,-73.952202
2112,OMEYA SALAD BAR & DELI CORP      ,40.810896,-73.952889
2113,ONE PLUS ONE TWO INC             ,40.723681,-73.979148
2114,SHREEJI 315 INC                  ,40.734003,-73.980619
2115,ONE STOP KOSHER LLC              ,40.851621,-73.928336
2116,ONE WAY DELI CORP                ,40.817784,-73.938275
2117,O OTTOMANELLI & SONS PRIME MEAT M,40.731957,-74.003412
2118,OPTIMUM GOURMET & MARKET CORP    ,40.717929,-73.989595
2119,ORCHARD HILL ORGANICS LLC        ,40.76022,-73.963438
2120,ORENS DAILY ROAST INC            ,40.774121,-73.951382
2121,ORENS GCT LLC                    ,40.717155,-73.990572
2122,PENELOPE COFFEE COMPANY INC      ,40.769925,-73.962557
2123,WHITE WHALE COFFEE LLC           ,40.805481,-73.965611
2124,ORGANIC 7 MARKET INC             ,40.747404,-73.973969
2125,ORGANIC EXPRESS DELI 1 CORP      ,40.796503,-73.935046
2126,SHAMANN GROUP LLC                ,40.747653,-73.989349
2127,ORGANIC PARADISE HEALTH FOODS INC,40.858828,-73.931531
2128,HAN MAN SOO                      ,40.769191,-73.943337
2129,ORO DELI & GROCERY INC           ,40.847067,-73.935385
2130,OVEN ARTISANS INC                ,40.772383,-73.954925
2131,OSCAR L INC                      ,40.764735,-73.988026
2132,OTTOMANELLI BROS LTD             ,40.773431,-73.94895
2133,OUR COMMUNITY GROCERY CORP       ,40.808092,-73.938917
2134,MYRIE OWEN JP                    ,40.71286,-74.00435
2135,OXFORD 2 DELI GROCERY INC        ,40.789406,-73.943317
2136,OXFORD 3 DELI GROCERY INC        ,40.789406,-73.943317
2137,OXFORD & DELI GROCERY CORP       ,40.789406,-73.943317
2138,OXFORD DELI GROCER INC           ,40.78903,-73.940496
2139,PACIFIC SEAFOOD TRADING INC      ,40.71741,-73.996429
2140,PAIN DAVIGNON III LTD            ,40.719429,-73.987755
2141,PAKEEZA DELI & GROCERY INC       ,40.7349,-73.986009
2142,PAK PUNJAB INC                   ,40.725446,-73.989964
2143,LE PALAIS DES THES COLUMBUS LLC  ,40.775234,-73.980376
2144,PALOMA DELICATESSEN CORP         ,40.847404,-73.937234
2145,PANIAGUA DELI GROCERY CORP       ,40.797047,-73.940076
2146,ABC FOOD CENTER INC              ,40.828673,-73.948937
2147,FERMIN JUAN                      ,40.713007,-73.988534
2148,PASQUALES ITALIAN SPECIALTIES INC,40.717536,-73.998309
2149,HAMPTONS OF HIGH LINE CORP       ,40.748494,-74.003592
2150,NEW PARISIENNE 501 DELI & GROCERY,40.785306,-73.973041
2151,PARK 81 DELI & GROCERY INC       ,40.795658,-73.946491
2152,PARK EAST KOSHER BUTCHERS & FINE ,40.779305,-73.94758
2153,PARK PLEASANT DELI CONVENIENCE CO,40.794362,-73.96274
2154,PARK MOY WAH                     ,40.71545,-74.0019
2155,INWOOD GROCRY CORP               ,40.871443,-73.914667
2156,PT FOOD CORP                     ,40.871443,-73.914667
2157,PARTY CITY INC                   ,40.736798,-73.995507
2158,PASSION SMOKE AND CONVENIENCE    ,40.813732,-73.947911
2159,MADISON PRODUCE CORP             ,40.785081,-73.955722
2160,SALVOS FAMILY MARKET INC         ,40.76974,-73.950639
2161,PAZZI PASTA LLC                  ,40.707109,-74.002953
2162,PEACE & LOVE 170TH STREET GOURMET,40.84111,-73.936131
2163,PELAEZ PRODUCE CORP              ,40.826929,-73.950206
2164,PENN BOOKSTORE INC               ,40.736903,-74.000888
2165,FINESE TREATS INC                ,40.796807,-73.945259
2166,PEOPLES PLACE GOURMET DELI CORP  ,40.769111,-73.958116
2167,PERFECT DELI INC                 ,40.790199,-73.94778
2168,PERRY&11TH STREET CORP           ,40.735777,-74.003406
2169,JERRYS SEAFOOD CONNECTION INC    ,40.71711,-73.990428
2170,PHOENIX CITY GINSENG INC         ,40.713772,-73.993699
2171,PIEMONTE HOME MADE RAVIOLI CO INC,40.719261,-73.997123
2172,PIER MARKET PLACE INC            ,40.765134,-73.995106
2173,PINOS PRIME MEAT MARKET INC      ,40.727201,-74.00175
2174,COLUMBUS FOODS INC               ,40.778543,-73.977974
2175,380 LENOX MEAT CORP              ,40.810626,-73.943311
2176,A&C 2541 MEAT CORP               ,40.823724,-73.937428
2177,ESAYI CORP                       ,40.820437,-73.939831
2178,PLEASANT FINEST DELI CORP        ,40.79745,-73.931409
2179,KIM POM CHUN                     ,40.761824,-73.960356
2180,POOKA NEWS INC                   ,40.751129,-73.992471
2181,POP KARMA LLC                    ,40.718407,-73.990083
2182,POR LA GRACIA DE DIOS TRES LOCHES,40.793571,-73.937525
2183,PORT AUTHORITY CONVENIENCE INC   ,40.756818,-73.993787
2184,9TH AVE GROCERY CORP             ,40.758174,-73.992792
2185,681 TIMES SQUARE CORP            ,40.758055,-73.989213
2186,LONGO COFFEE & TEA INC           ,40.729409,-74.001665
2187,LONGO COFFEE&TEA INC             ,40.719429,-73.987755
2188,ST MARKS COFFEE & TEA INC        ,40.728423,-73.987258
2189,POSEIDON BAKERY LLC              ,40.759974,-73.991501
2190,PO WING HONG FOOD MARKET INC     ,40.717092,-73.996629
2191,LADA PHARMACY INC                ,40.799752,-73.94646
2192,PRESBYTERIAN DELI 57 CORP        ,40.717669,-73.982795
2193,PRESSED JUICERY 329 LAFAYETTE STR,40.725529,-73.99496
2195,PRESSED JUICERY INC              ,40.710817,-74.009111
2196,PRESSED JUICERY INC              ,40.723585,-73.999451
2197,PRESSED JUICERY NEW YORK LLC     ,40.777975,-73.95668
2198,PRESSED JUICERY NEW YORK LLC     ,40.750446,-73.976795
2199,PRETTY SWEETIES LLC              ,40.710817,-74.009111
2200,2330 BROADWAY DRUG CORP          ,40.787446,-73.977111
2201,PRIME ESSENTIALS LLC             ,40.716753,-74.004102
2202,PRIME GOURMET MARKET INC         ,40.780451,-73.946751
2203,PRINCE DELI GROCERY CORP         ,40.802072,-73.945431
2204,PRINCE DELI MARKET INC           ,40.730686,-73.99046
2205,BHOJAN INC                       ,40.753253,-73.991996
2206,PRODUCTOS MEXICANOS LASPALOMAS IN,40.797317,-73.970162
2207,P&T MARKET NY INC                ,40.712605,-73.994408
2208,PUCHITO GROCERY INC              ,40.792664,-73.940948
2209,PUNJABI GROCERY&DELI INC         ,40.722576,-73.986732
2210,PUNJAB ON 3RD CORP               ,40.736266,-73.985009
2211,BDL SPECIALTY FOODS              ,40.78587,-73.950935
2212,MILLENNIUM DELI GROCERY INC      ,40.794347,-73.971062
2213,Q DELI CORP                      ,40.788806,-73.943769
2214,QIANG KEE INC                    ,40.7183,-73.996852
2215,QMART INC                        ,40.851964,-73.934823
2216,2054 LEXINGTON CANDY STORE INC   ,40.803994,-73.937704
2217,H K Y GINSENG INC                ,40.718139,-73.996023
2218,PEGUERO RAFAEL H                 ,40.8185,-73.953381
2219,RAFFETTOS CORP                   ,40.727974,-74.001858
2220,RAINBOS FISH MARKET LLC          ,40.719429,-73.987755
2221,RAINBOW CONVENIENCE STORE INC    ,40.756231,-73.994221
2222,RALPH & NASH DELI CORP           ,40.805057,-73.95689
2223,RAMSES II DELI CORP              ,40.764606,-73.991857
2224,980 COLUMBUS FOOD CORP           ,40.800853,-73.961695
2225,ST PHILOPATER MARCURIUS INC      ,40.797774,-73.967662
2227,RATAN NEWS CORP                  ,40.747763,-73.992698
2228,SANTIAGO RAUL                    ,40.72854,-73.97869
2229,RAYAN CONVENIENCE INC            ,40.740029,-74.003162
2230,RAYIRA GROCERY&DELI CORP         ,40.846342,-73.934092
2231,LONERGAN RAYMOND                 ,40.71634,-74.00124
2232,RAYS INC 1                       ,40.731369,-73.985665
2233,RAYS SUPER DELI INC              ,40.731398,-74.006651
2234,REBECCAS CAKE POPS LLC           ,40.714442,-73.998766
2235,EXCLUSIVE NEWS LLC               ,40.727715,-74.007237
2236,H&K DELI CORP                    ,40.740905,-73.981631
2237,REGAL GOURMET DELI INC           ,40.738639,-73.999878
2238,REY FOOD CORP                    ,40.764989,-73.991572
2239,REYS GROCERY DELI CORP           ,40.847794,-73.933033
2240,PLATON RICARDO CHINO             ,40.834902,-73.944138
2241,RIMAR GOURMET DELI INC           ,40.81936,-73.944466
2242,RIMO DELI GROCERY CORP           ,40.821936,-73.938969
2243,WEWORK WELLNESS LLC              ,40.704228,-74.011565
2244,GENOVESE DRUG STORES INC         ,40.74332,-73.999929
2245,GENOVESE DRUG STORES INC         ,40.711113,-74.014718
2246,RITE AID OF NEW YORK INC         ,40.842967,-73.939215
2247,RITE AID OF NEW YORK INC         ,40.72471,-73.98148
2248,RITE AID OF NEW YORK INC         ,40.773683,-73.954799
2249,RITE AID OF NEW YORK INC         ,40.736446,-73.9975
2250,RITE AID OF NEW YORK INC         ,40.722871,-74.004736
2251,RITE AID OF NEW YORK INC         ,40.8361,-73.939965
2252,RITE AID OF NEW YORK INC         ,40.805363,-73.954681
2253,RITE AID OF NEW YORK INC         ,40.78593,-73.94276
2254,RITE AID OF NEW YORK INC         ,40.84819,-73.937785
2255,RITE AID OF NEW YORK INC         ,40.734274,-74.006192
2256,RITE AID DRUG PALACE INC         ,40.715907,-73.986435
2257,RITE AID OF NEW YORK INC         ,40.852201,-73.931624
2258,RITE AID OF NEW YORK INC         ,40.762398,-73.986389
2259,RITE AID OF NEW YORK INC         ,40.826224,-73.950713
2260,RITE AID OF NEW YORK INC         ,40.80401,-73.966949
2261,RITE AID OF NEW YORK INC         ,40.799672,-73.968364
2262,RITE AID OF NEW YORK INC         ,40.793199,-73.96727
2263,RITE AID OF NEW YORK INC         ,40.746105,-73.997876
2264,RITE AID OF NEW YORK INC         ,40.745639,-74.001936
2265,RITE AID OF NEW YORK INC         ,40.71174,-74.000194
2266,RITE AID OF NEW YORK INC         ,40.725666,-73.986728
2267,RITE AID OF NEW YORK INC         ,40.783976,-73.947284
2268,RITE AID OF NEW YORK INC         ,40.799065,-73.939202
2269,RITE AID OF NEW YORK INC         ,40.776885,-73.982903
2270,RITE AID OF NEW YORK INC         ,40.867375,-73.922119
2271,RITE AID OF NEW YORK INC         ,40.807102,-73.94389
2272,RITE AID OF NEW YORK INC         ,40.742798,-73.977038
2273,MOHSIN MOHAMAD A                 ,40.815057,-73.935919
2274,1320 YORK DELI CORP              ,40.766057,-73.954328
2275,RIVERSIDE GOURMET MARKET INC     ,40.833719,-73.945268
2276,RIZQ DELI CORP                   ,40.82706,-73.946274
2277,R.J. DELI GROCERY CORP           ,40.868416,-73.921678
2279,RONI-SUE LLC                     ,40.720415,-73.991797
2280,URBAN DAIRY LLC                  ,40.742227,-74.004466
2281,VLADY AND JAVIER DESSERTS LLC    ,40.796486,-73.938159
2282,460 W ENTERPRISES INC            ,40.769009,-73.988283
2283,RSJ GROUP CORP                   ,40.780493,-73.95908
2284,RSJ GROUP CORP                   ,40.724063,-73.997907
2285,ROSENDO FISH & MEAT MARKET CORP  ,40.737416,-73.981237
2286,ROTANA SMOKE SHOP CORP           ,40.722081,-73.988208
2287,ANP PHARMACEUTICALS LLC          ,40.869147,-73.91709
2288,ROYCE ON BLEECKER LLC            ,40.731008,-74.002866
2289,ROYCE ON BRYANT PARK LLC         ,40.752822,-73.983295
2290,ROYCE ON MADISON LLC             ,40.759525,-73.974338
2291,RSJ  GROUP CORP                  ,40.780983,-73.981438
2292,RUBENS SNACK AND MORE CORP       ,40.815865,-73.945035
2293,RUN FENG TRADING INC             ,40.718115,-73.996963
2294,RUSS&DAUGHTERS LLC               ,40.722727,-73.988205
2295,RUSSO MOZZARELLA&PASTA CORP      ,40.729506,-73.98431
2296,RU YI GROCERY INC                ,40.714508,-73.990977
2297,RU YI GROCERY INC                ,40.714508,-73.990977
2298,S1 GROCERY & GOURMET DELI CORP   ,40.721557,-73.988841
2299,SAEED DELI GROCERY CORP          ,40.825801,-73.947189
2300,SAJOMA DELI GROCERY INC          ,40.865268,-73.924654
2301,SALAM DELI GROCERY INC           ,40.832989,-73.942336
2303,SAMADS GOURMET INC               ,40.805123,-73.966138
2304,SAM DELI & PIZZA CORP            ,40.74209,-74.000815
2305,SAM FOOD CORP V                  ,40.758174,-73.992792
2306,SAM GOURMET DELI & GROCERY CORP  ,40.823739,-73.95254
2307,SAMIS NEWSTAND INC               ,40.753704,-73.980716
2308,SAMMY DELI CORP                  ,40.860875,-73.926713
2309,SAMS BROADWAY DELI INC           ,40.823739,-73.95254
2310,SANA DELL CORP                   ,40.749814,-73.995178
2311,SANAD GOURMET DELI CORP          ,40.807749,-73.939167
2312,GOLDEN GIRL VENTURES INC         ,40.796807,-73.945259
2313,SAN MICHAEL GROCERY INC          ,40.808092,-73.938917
2314,SANO HEALTH FOOD CENTER INC      ,40.843821,-73.939061
2315,SANOLA DELI GROCERY CORP         ,40.796439,-73.938194
2316,SANTA BARBARA DELI CORP          ,40.72817,-73.979166
2317,SANTA GROCERY DELI CORP          ,40.72817,-73.979166
2318,SANTIAGO DELI FOOD CORP          ,40.82239,-73.953531
2319,FAMILY FRUIT AND MEAT MARKET CORP,40.850944,-73.932542
2320,SANTIAGO FOOD CENTER INC         ,40.830895,-73.947057
2321,SARABETHS BAKERY LTD             ,40.742227,-74.004466
