,Unnamed: 0,Method of Operation,Premise Name,Premise Address,Premise City,lat,lon
658,3523,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",FIVE AND DIME HOSPITALITY LLC,8 PARK PL,NEW YORK,42.2470683,-73.78265485
659,3535,TAVERN SERVING LIQUOR WINE CIDER & BEER,AMITY STREET INC,80 W 3RD ST,NEW YORK,40.72963435,-73.99892167
660,3537,"TAVERN RESTAURANT SERVING BEER, CIDER WINE & LIQUOR",CMR COMEDY LLC,208 W 23RD ST STORE #1,NEW YORK,40.74406,-73.9964368
661,3549,TAVERN WITH ART CLASSES AND PAINTING SERVING WINE CIDER AND BEER,MUSE TRIBECA LLC ,329 GREENWICH ST,NEW YORK ,40.71768125,-74.01027675
662,3576,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,GOTHAM YARD CORP,1359 1ST AVE,NEW YORK,42.95440965,-74.2907839
663,3588,"BAR SERVING LIQUOR, WINE, BEER & CIDER",TRUMMER ART HOLDINGS LLC,324 GRAND ST,NEW YORK,40.94816336,-72.65950703
664,3602,TAVERN SERVING BEER CIDER WINE AND LIQUOR,BARROW TAVERN INC,5009 BROADWAY,NEW YORK,40.8693733,-73.9171298
665,3603,"TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",SHADWICK INC,700 2ND AVENUE,NEW YORK,40.7471122,-73.9739294
666,3610,"TAVERN WINE SERVING WINE, BEER & CIDER",FT 328 LLC,328 W 12TH ST,NEW YORK,40.66649853,-73.986196
667,3621,TAVERN SERVING BEER CIDER WINE AND LIQUOR ,REBA REALTY CORP,16 N MOORE ST,NEW YORK,40.7197094,-74.0070516
668,3625,"BAR/TAVERN SERVING BEER, CIDER, WINE & LIQUOR",INWOOD BEER GARDEN & BISTRO INC,4892 BROADWAY,NEW YORK,40.8669836,-73.92244192
669,3628,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR,LANDMARK TAVERN LLC,626 11TH AVE,NEW YORK,40.7631922,-73.9963261
670,3633,TAVERN SERVING BEER CIDER WINE AND LIQUOR,PRESERVE MILANOS INC,51 E HOUSTON ST,NEW YORK,40.62245918,-74.14600184
671,3650,"BAR/TAVERN - LIVE THEATER CONCESSION STAND SERVING LIQUOR, WINE, CIDER, AND BEER",SWEET HOSPITALITY GROUP,336 W 20TH ST,NEW YORK,40.7439485,-74.001512
672,3659,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,JLLN TAVERN LLC,46 GREENWICH AVENUE 2ND FL,NEW YORK,40.7356133,-74.000277
673,3665,TAVERN SERVING BEER CIDER WINE AND LIQUOR,CMSG RESTAURANT GROUP LLC,639 641 W 51ST STREET,NEW YORK,40.76691867,-73.994948
674,3669,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",NY 36TH ST MGR V LLC NY 36TH ST OPERATING V LLC NY,338 W 36TH ST,NEW YORK,40.75388682,-73.99370906
675,3683,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",1647 SECOND AVE CORP,1647 2ND AVE,NEW YORK,40.7775557,-73.9522212
676,3685,TAVERN SERVING LIQUOR WINE CIDER AND BEER,W LLC,233 BROADWAY,NEW YORK,40.7124499,-74.0079539
677,3692,"TAVERN SERVING BEER, WINE AND CIDER",THREE LITER NEW YORK LLC,100 W 33RD ST,NEW YORK,40.74915155,-73.98927992
678,3702,"RESTAURANT-BAR-TAVERN SERVING LIQUOR, WINE, CIDER, AND BEER",DLP GROUP LLC,132 9TH AVE,NEW YORK,40.7435663,-74.0031566
679,3714,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,BECAF LLC,29 AVENUE B A/K/A 33 AVE #3,NEW YORK,40.7685267,-73.8229544
680,3738,"TAVERN SERVING BEER, WINE, CIDER & LIQUOR",ELDRIDGE BISTRO LLC,700 E 9TH ST,NEW YORK,40.7251374,-73.9778931
681,3739,BAR/TAVERN SERVING WINE CIDER AND BEER,MACARON LLC,152 W 36TH ST,NEW YORK,40.7518625,-73.9890435
682,3741,TAVERN SERVING LIQUOR WINE CIDER AND BEER,J C B REST INC,103 W 72ND STREET,NEW YORK,40.777759,-73.9789864
683,3752,"PRIVATE CLUB SERVING LIQUOR, WINE, BEER AND CIDER",WSNYC INC ,560 W 33RD ST,NEW YORK ,40.754566,-74.00139229
684,3758,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,S L P MANAGEMENT INC,182 W 4TH STREET,NEW YORK,40.7323542,-74.0018245
685,3770,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,JOC CORP,106 E 19TH ST,NEW YORK,40.66557927,-73.99757736
686,3772,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,1465 CDM INCORPORATED,126 1ST AVENUE,NEW YORK,40.72720885,-73.98524016
687,3782,TAVERN SERVING LIQUOR WINE CIDER AND BEER,SAMS 2ND AVENUE ALE  HOUSE INC,540 2ND AVENUE,NEW YORK,40.7420892,-73.9775979
688,3783,"TAVERN SERVING LIQUOR, WINE, BEER & CIDER      ",SIREN RETAIL CORPORATION,1 7TH AVE,NEW YORK,40.75621285,-73.98653386
689,3784,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,177 CHRYSTIE INC,145 AVENUE C,NEW YORK,40.7254721,-73.9780538
690,3799,TAVERN SERVING BEER CIDER AND WINE,NUBLU LLC,62 AVENUE C,NEW YORK,40.7225383,-73.979784
691,3801,TAVERN SERVING WINE CIDER  AND BEER,OHMYGOSHCOFFEE LTD,555 W 42ND ST,NEW YORK,40.7606764,-73.997433
692,3805,CLUB SERVING LIQUOR WINE & BEER CIDER,FIFTEEN CENTRAL PARK WEST CLUB INC,15 CENTRAL PARK WEST,NEW YORK,40.7697087,-73.98107856
693,3808,BAR/TAVERN SERVING BEER CIDER AND WINE,OAXACA AMSTERDAM LLC,424 AMSTERDAM AVE,NEW YORK,40.7841279,-73.9778793
694,3810,TAVERN SERVING BEER CIDER WINE AND LIQUOR,71 WEST 55TH RESTAURANT CORP,1370 AVE OF THE AMERICAS,NEW YORK,40.7633699,-73.9776416
695,3825,"BAR/TAVERN SERVING BEER, CIDER, AND WINE",ANGELIKA FILM CENTERS LLC,18 W HOUSTON ST,NEW YORK,40.7257247,-73.9970561
696,3831,"BAR/TAVERN SERVING BEER, WINE, LIQUOR & CIDER",TASZO COFFEE LLC,5 EDWARD MORGAN PL,NEW YORK,40.8344614,-73.9451682
697,3844,"BAR/TAVERN SERVING BEER, CIDER,LIQUOR, AND WINE ",HACHOI CORPORATION,431 7TH AVE,NEW YORK,40.7505485,-73.9905872
698,3846,"TAVERN WITH VIRTUAL REALITY EXPERIENCE CENTER SERVING LIQUOR, WINE, BEER AND CIDER",VR WORLDBAR LLC,10 E 34TH ST,NEW YORK,40.65784824,-74.00742528
699,3851,TAVERN SERVING BEER AND CIDER,POST BILLIARDS CAFE INC,154 POST AVENUE,NEW YORK,40.86535885,-73.91886341
700,3853,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER ","NEW YORK PUBLIC LIBRARY, THE",5TH AVE & 42ND ST,NEW YORK,40.897304,-73.35126088
701,3877,CLUB SERVING WINE AND BEER CIDER,MEMORIAL SLOAN KETTERING CANCER CENTER,417 E 68TH ST,NEW YORK,40.63515814,-74.0226751
702,3880,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,245 WEST 14TH STREET TAVERN CORP,250 W 14TH ST,NEW YORK,40.73931675,-74.00216546
703,3885,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,ALTA JOLI RESTAURANT INC,973 AMSTERDAM AVENUE,NEW YORK,40.8014739,-73.96462686
704,3886,"TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",TONYKK LLC,26 VANDERBILT AVE,NEW YORK,40.75296429,-73.97809629
705,3888,BAR/TAVERN SERVING BEER CIDER WINE AND LIQUOR,ROSIERAE'S INC,500 W 43RD ST,NEW YORK,40.7604284,-73.9955439
706,3894,SUSHI BAR/TAVERN SERVING BEER WINE AND CIDER,SUSHI ON WEST 10TH LLC,210 W 10TH ST,NEW YORK,40.7338821,-74.00414915
707,3904,TAVERN SERVING LIQUOR WINE CIDER AND BEER,GRIFFIS FACULTY CLUB INC,521 E 68TH STREET,NEW YORK,40.6339562,-74.0200542
708,3906,"TAVERN WITH BILLIARD SERVING WINE, BEER AND CIDER",RINCONCITO BILLARD CLUB INC,1846 AMSTERDAM AVE,NEW YORK ,40.82934735,-73.94490009
709,3928,"CLUB MEMBERS ONLY SERVING LIQUOR, WINE, BEER AND CIDER",SAINT ANDREW'S SOCIETY OF THE STATE OF NEW YORK,150 E 55TH ST,NEW YORK,40.64688,-74.0209851
710,3929,TAVERN RESTAURANT SERVING LIQUOR WINE AND BEER CIDER,TWENTY ONES INC,1115 17 BROADWAY,NEW YORK,40.63387675,-73.70506156
711,3930,TAVERN SERVING BEER WINE CIDER AND LIQUOR,DES RESTAURANT ASSOCIATES INC,353 LEXINGTON AVENUE,NEW YORK,40.7499871,-73.9769042
712,3933,TAVERN SERVING BEER CIDER WINE AND LIQUOR,LILLY COOGANS INC,360 WEST 23RD ST,NEW YORK,40.74608945,-74.00095058
713,3975,TAVERN SERVING LIQUOR WINE CIDER AND BEER,202 WEST 49TH PUB INC,202 W 49TH STREET,NEW YORK,40.7604488,-73.98419171
714,3982,TAVERN SERVING BEER CIDER WINE  AND LIQUOR,METROPOLITAN TALENT PRESENTS LLC,2 W 64TH STREET,NEW YORK,40.7711111,-73.9802778
715,3985,"BAR/TAVERN SERVING BEER, CIDER, WINE & LIQUOR",FAIRYTALES LOUNGE 2 CORP,500 W 48TH STREET,NEW YORK,40.7634802,-73.9930683
716,3991,"TAVERN/BAR SERVING WINE, BEER AND CIDER     ",TEAMWORKON3 LLC,2007 LEXINGTON AVE,NEW YORK,40.8024709,-73.9386194
717,3993,BAR/TAVERN SERVING LIQUOR BEER CIDER AND WINE,ANALOGUE LLC,19 W 8TH ST,NEW YORK,40.57320788,-74.11600163
718,3997,TAVERN SERVING BEER CIDER AND WINE,8617 NORTHERN BLVD CORP,199 LAFAYETTE ST STORE H,NEW YORK,40.7212658,-73.9977705
719,4000,TAVERN SERVING LIQUOR WINE CIDER AND BEER,KINSALE ROAD INC,370 WEST 46TH STREET,NEW YORK,40.7606658,-73.99042089
720,4014,TAVERN SERVING BEER CIDER WINE AND LIQUOR,FRIDA & DIEGO CORP,211 AVENUE A,NEW YORK,40.7299726,-73.9809089
721,4018,TAVERN SERVING BEER CIDER WINE AND LIQUOR,LAURENCE T GINSBERG &,239 W 52ND STREET,NEW YORK,40.7631547,-73.9839895
722,4031,"BAR/TAVERN SERVING BEER, WINE AND LIQUOR",929 COLUMBUS AVENUE LLC,929 COLUMBUS AVE,NEW YORK,40.7988,-73.96285781
723,4032,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,JAYARVEE INC,315 W 44TH STREET,NEW YORK,40.75908525,-73.98963785
724,4035,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",GG CAMPBELL LLC,15 VANDERBILT AVE,NEW YORK,40.752605,-73.9778482
725,4045,"BAR/RESTAURANT SERVING BEER, WINE, CIDER & LIQUOR",NEW YORK BEER CO LLC,509 AMSTERDAM AVE,NEW YORK,40.7866419,-73.9755423
726,4047,"BAR/TAVERN SERVING WINE, BEER & CIDER.",HEIDI'S HOUSE LLC,308 E 78TH ST - STORE#3,NEW YORK,40.772189,-73.9550639
727,4048,"BAR/TAVERN SERVING BEER, CIDER, AND WINE",CITY DIY WORKSHOP LLC,232 3RD AVE,NEW YORK,42.76290121,-73.68115631
728,4053,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,MASA NY LLC,10 COLUMBUS CIRCLE,NEW YORK,40.7682549,-73.9828519
729,4059,"TAVERN SERVING BEER, CIDER WINE AND LIQUOR",FLOR DE MAR INC,484 AMSTERDAM AVENUE,NEW YORK,40.7860372,-73.9764478
730,4064,"TAVERN SERVING BEER, CIDER & WINE ",LENOX COFFEE LLC,60 W 129TH ST,NEW YORK,40.8100508,-73.9432736
731,4070,"CLUB LIQUOR : SERVING BEER, CIDER, WINE AND LIQUOR ","ANGLERS CLUB OF NEW YORK, THE",101 BROAD ST FL 2,NEW YORK,40.703297,-74.0113063
732,4083,TAVERN SERVING BEER WINE CIDER AND LIQUOR,NEW YORK PUBLIC LIBRARY,5TH AVE & 42ND STREET,NEW YORK,40.897304,-73.35126088
733,4091,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,"JEC II LLC, BAGATELLE LITTLE WEST 12TH LLC,",2 8 9TH AVE,NEW YORK,43.317784,-73.590714
734,4101,HOTEL TAVERN RESTAURANT SERVING BEER CIDER WINE & LIQUOR,STANFORD NEW YORK LLC,43 WEST 32ND STREET,NEW YORK,40.7481131,-73.9875471
735,4102,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER      ",LONDEL DAVIS LLC,2131 FREDERICK DOUGLASS BLVD,NEW YORK,40.8040297,-73.9558855
736,4106,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,CHELSEA CORPORATE EVENTS LLC,545 W 25TH ST FLOOR 14 & 21,NEW YORK,40.7500435,-74.0048864
737,4109,TAVERN SERVING BEER CIDER AND WINE ONLY,GVI BROADWAY LLC,1140 BROADWAY,NEW YORK,40.7439497,-73.9887933
738,4118,TAVERN SERVING BEER CIDER WINE AND LIQUOR,589 11TH TAVERN INC,589 11TH AVE,NEW YORK,40.7622972,-73.9974589
739,4136,TAVERN SERVING BEER CIDER &WINE,COZY CAFE CORP,43 EAST 1ST STREET,NEW YORK,40.72375965,-73.99001663
740,4147,TAVERN SERVING BEER CIDER WINE AND LIQUOR,SWAT PRODUCTION INC,59 CANAL ST 2ND FL,NEW YORK,40.7151673,-73.9920112
741,4152,HOTEL TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,45TH STREET HOTEL LLC AND NEW MOON 45 CORP,132 W 45TH STREET,NEW YORK,40.70035667,-73.40460511
742,4160,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER ",DSA PHASE 1 BEER HALL LLC,115 DELANCEY ST,NEW YORK,40.7182693,-73.9881502
743,4171,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",FASHIONED HOSPITALITY LLC,121 E 27TH ST,NEW YORK,40.7424089,-73.9835126
744,4178,RESTAURANT BAR/TAVERN SERVING BEER WINE CIDER AND LIQUOR,144 WEST 46TH STREET LLC,144 W 46TH ST,NEW YORK,40.75796775,-73.98414908
745,4180,TAVERN SERVING BEER CIDER WINE AND LIQUOR,BLEECKER STREET BAR CORP,58 BLEECKER ST,NEW YORK,40.725975,-73.995024
746,4181,"TAVERN RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",IW COLUMBUS CENTRE LLC/MANDARIN ,80 COLUMBUS CIRCLE AT 60TH ST,NEW YORK,40.7699232,-73.9845635
747,4183,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER ","NEW YORK PUBLIC LIBRARY, THE",5TH AVE & 42ND ST,NEW YORK,40.897304,-73.35126088
748,4198,"PRIVATE CLUB SERVING LIQUOR, WINE, BEER AND CIDER",1700 BROADWAY CLUB INC,1700 BROADWAY,NEW YORK,40.7635349,-73.9823123
749,4200,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,COPEL 2007 INC,39 E 19TH ST,NEW YORK,40.66644858,-73.99866562
750,4207," BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",BL 902 BROADWAY NY LLC,902 BROADWAY,NEW YORK,40.7391221,-73.9899657
751,4210,HOTEL TAVERN SERVING LIQUOR WINE CIDER AND BEER,FRANKLIN NYC LLC,164 E 87TH STREET,NEW YORK,40.62351667,-74.03505329
752,4211,CLUB TAVERN SERVING BEER CIDER WINE AND LIQUOR,CENTRAL FILING CLUB LTD,1285 AVENUE OF THE AMERICAS,NEW YORK,40.76115905,-73.98056857
753,4215,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER",SEASIDE BEACH INC,171 173 AVE C,NEW YORK,40.72623871,-73.97738686
754,4221,BAR TAVERN LIQUOR WINE BEER AND CIDER,JINX PROOF II LLC,231 E 14TH ST,NEW YORK ,40.7328771,-73.9857791
755,4222,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,TTBK INC,188 SUFFOLK ST,NEW YORK,40.7214869,-73.9846043
756,4225,HOTEL TAVERN SERVING BEER CIDER WINE AND LIQUOR,ELYSEE MANAGEMENT INC,60 E 54TH ST,NEW YORK,40.6577145,-73.9273609
757,4247,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,35 CANAL CAFE LLC,35 CANAL STREET,NEW YORK,40.7147395,-73.9908755
758,4254,BAR/TAVERN SERVING BEER CIDER WINE & LIQUOR,XLR8 LLC,266 BROOME ST,NEW YORK,40.7183027,-73.9905315
759,4269,TAVERN SERVING BEER WINE CIDER AND LIQUOR,BAR 13 INC,35 E 13TH ST,NEW YORK,40.67066759,-73.99616466
760,4278,BAR/TAVERN SERVING BEER CIDER WINE AND LIQUOR,BLADES ON 34TH STREET LLC,58 E 34TH ST,NEW YORK,40.65736369,-74.00662293
761,4279,BAR/TAVERN SERVING BEER CIDER LIQUOR & WINE ,MKT GROUP LLC,75 9TH AVENUE,NEW YORK,40.7420513,-74.0048973
762,4289,TAVERN SERVING LIQUOR WINE CIDER AND BEER,"PROLETARIAT V, INC",98 102 NORFOLK AKA 138 DELANCY,NEW YORK,40.7186728,-73.9869275
763,4296,TAVERN SERVING BEER CIDER WINE & LIQUOR,BLUE & GOLD BAR INC,79 E 7TH STREET,NEW YORK,40.727378,-73.98623999
764,4298,TAVERN SERVING BEER CIDER WINE AND LIQUOR,JAC RESTAURANT CORP,75 16 ROOSEVELT AVENUE,JACKSON HEIGHTS,40.74682645,-73.8898009
765,4316,"BAR/TAVERN SERVING BEER, WINE AND CIDER",CAFE KITSUNE INC & CK HUDSON LLC,550 HUDSON ST,NEW YORK,40.735053,-74.0059043
766,4318,CLUB RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,NEW YORK UNIVERSITY,18 WAVERLY PLACE,NEW YORK,40.7300502,-73.9946832
767,4339,"HOTEL TAVERN RESTAURANT SERVING CIDER BEER, CIDER WINE AND LIQUOR",CDL WEST 45TH STREET LLC & M&C HOTEL INTERESTS INC,136 150 W 45TH STREET,NEW YORK,40.75715463,-73.98384557
768,4341,"KARAOKE BAR SERVING LIQUOR, WINE, BEER AND CIDER     ",36 DUET ENTERTAINMENT INC,65 W 36TH ST,NEW YORK,40.75075874,-73.98585798
769,4345,TAVERN SERVING BEER CIDER WINE AND LIQUOR,PROSCENIUM PARTNERS INC,158 W 72ND STREET,NEW YORK,40.77805825,-73.98096075
770,4346,TAVERN SERVING BEER CIDER WINE AND LIQUOR,224 AVENUE B INC,224 AVENUE B,NEW YORK,40.7291488,-73.9784016
771,4349,TAVERN SERVING LIQUOR WINE CIDER AND BEER,PATAIDEN FOOD & DRINK INC,237 3RD AVENUE,NEW YORK,40.73660725,-73.9844023
772,4352,BAR/TAVERN SERVING BEER CIDER AND WINE ONLY,BE BAMBA GROUP LLC,265 W 20TH ST,NEW YORK,40.66143461,-73.99187832
773,4357,TAVERN SERVING BEER CIDER WINE AND LIQUOR,K H T ENTERPRISES INC,222 EAST 14TH STREET,NEW YORK,40.7327386,-73.9862964
774,4364,NIGHT CLUB SERVING LIQUOR WINE BEER AND CIDER,28 BSJ LLC,229 W 28TH ST,NEW YORK,40.74806015,-73.99475913
775,4371,TAVERN SERVING BEER WINE CIDER AND LIQUOR,"OTHEROOM INC,THE",143 PERRY ST,NEW YORK,40.7349703,-74.00803889
776,4373,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",ST HELIER TAVERN LLC,285 W BROADWAY,NEW YORK,40.7208476,-74.00464081
777,4374,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",12 E 36TH ST LLC,12 E 36TH ST,NEW YORK ,40.7492886,-73.9828627
778,4390,"BAR/TAVERN SERVING LIQUOR, WINE, CIDER AND BEER",EMERALD INN INC,250 W 72ND ST,NEW YORK,40.77916825,-73.9838276
779,4415,TAVERN SERVING BEER CIDER WINE AND LIQUOR,E D & S RESTAURANT CORP,657 659 LENOX AVENUE,NEW YORK,42.666803,-73.803306
780,4417,"HOTEL TAVERN RESTAURANT SERVING BEER, CIDER WINE AND LIQUOR",CDL NEW YORK LLC,55 CHURCH ST,NEW YORK,40.7111143,-74.01018695
781,4424,TAVERN/KIOSK WITHIN CHELSEA MARKET SERVING WINE CIDER AND BEER,BCW NYC CHELSEA MARKET LLC,75 9TH AVE,NEW YORK,40.7420513,-74.0048973
782,4425,"TAVERN RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",NEW YORK UNIVERSITY,40 WASHINGTON SQUARE SOUTH,NEW YORK,40.7306773,-73.9994085
783,4439,TAVERN SERVING BEER CIDER WINE AND LIQUOR,59 MURRAY ENTERPRISES INC,59 MURRAY STREET,NEW YORK,40.7143712,-74.0098061
784,4451,"BAR/TAVERN SERVING BEER, CIDER, WINE & LIQUOR",TANNADICE LLC,998 AMSTERDAM AVE,NEW YORK,40.8027402,-73.9642554
785,4454,BAR/TAVERN/CAFE SERVING BEER CIDER & WINE ONLY,SUGAR HILL CAFE INC,410 W 145TH ST,NEW YORK,40.8242066,-73.9456088
786,4458,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER",EPSTEINS BAR LLC,82 STANTON ST,NEW YORK,40.721622,-73.9887536
787,4464,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",TATU LLC,151 AVENUE C,NEW YORK,40.72565615,-73.97803107
788,4473,TAVERN SERVING BEER CIDER AND WINE ONLY,PAINTING LOUNGE LLC,37 43 W 14TH ST,NEW YORK,40.73659104,-73.99478663
789,4476,TAVERN SERVING BEER WINE CIDER & LIQUOR,21 BAR CORP,4318 BROADWAY,NEW YORK,40.8519189,-73.9346406
790,4488,"CLUB (MEMBERS ONLY) SERVING LIQUOR, WINE, BEER AND CIDER",100 CHURCH STREET CLUB INC,100 CHURCH ST,NEW YORK,40.71328865,-74.01012479
791,4492,TAVERN SERVING LIQUOR WINE CIDER & BEER,HALF PINT ON THOMPSON LLC,234 THOMPSON ST AKA 76 W 3RD S,NEW YORK,40.7294611,-73.9985629
792,4506,TAVERN SERVING BEER CIDER WINE AND LIQUOR,9TH STREET VENTURE LTD,232 E 9TH STREET,NEW YORK,40.72937685,-73.98810238
793,4509,TAVERN SERVING BEER CIDER WINE AND LIQUOR,CARIBE SOCIAL ATHLETIC INC,339 E 115TH STREET  2ND FLOOR,NEW YORK,40.7957432,-73.9363725
794,4526,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",AVADOM INC,147 W 24TH ST,NEW YORK,40.74453805,-73.99413759
795,4530,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",SCOOBS 359 INC,359 W 54TH ST,NEW YORK,40.7659345,-73.9867488
796,4537,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,UNCLE JACK S STEAKHOUSE INC,440 9TH AVENUE,NEW YORK,40.75366495,-73.99548805
797,4538,TAVERN SERVING BEER CIDER WINE AND LIQUOR,SANDBAR CONCESSION INC,256 W 47TH STREET,NEW YORK,40.7599753,-73.98696639
798,4539,"BAR/TAVERN SERVING BEER, WINE, LIQUOR AND CIDER",EQUINOX HUDSON YARDS F&B LLC & BC HUDSON YARDS LLC,560 W 33RD ST,NEW YORK,40.754566,-74.00139229
799,4557,"RESTAURANT/SPORTS BAR SERVING BEER, WINE, CIDER, AND LIQUOR",STOUT III INC,100 PARK AVE,NEW YORK,40.75133845,-73.97900047
800,4559,TAVERN/CAFE SERVING BEER CIDER WINE & LIQUOR ,MAMAN TRIBECA LLC,211A W BROADWAY,NEW YORK,40.71894786,-74.00640643
801,4561,TAVERN SERVING BEER WINE CIDER AND LIQUOR,EAGLE OPEN KITCHEN LLC,554 WEST 28TH ST,NEW YORK,40.75164915,-74.00432979
802,4564,BAR/TAVERN SERVING BEER CIDER WINE & LIQUOR ,LITTLE REBEL INC ,134 1ST AVE,NEW YORK ,40.94132274,-73.0624628
803,4565,"BAR/TAVERN WITH KARAOKE SERVING LIQUOR, WINE, BEER AND CIDER",BASE KARAOKE INC,2 W 32ND ST,NEW YORK,40.659051,-74.006393
804,4575,"TAVERN SELLING BEER, CIDER AND WINE",CITY SWIGGERS LLC ,320 E 86TH ST,NEW YORK ,40.7773359,-73.9509133
805,4591,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,IMMIGRANT TAP ROOM INC,341 E 9TH ST,NEW YORK,40.7285149,-73.9854037
806,4592,"BAR/TAVERN SERVING BEER, WINE & LIQUOR",MC 137 INC,137 W 14TH ST,NEW YORK,40.7383652,-73.9983442
807,4607,TAVERN RESTAURANT SERVING BEER CIDER WINE & LIQUOR,RABTRA LLC,52 8TH AVENUE,NEW YORK,40.7384967,-74.0035172
808,4608,TAVERN SERVING BEER CIDER WINE AND LIQUOR,PATLAR CORP,93 BARROW  STREET,NEW YORK,40.73159525,-74.00699517
809,4613,CLUB RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,DOUBLES INTERNATIONAL CLUB ENTERPRISES INC,783 5TH AVE,NEW YORK,40.87064279,-73.33684809
810,4619,CLUB RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,CITIZENS ARTS CLUB INC,241 W 14TH STREET,NEW YORK,40.7394159,-74.0013111
811,4631,CLUB LIQUOR SERVING LIQUOR BEER CIDER AND WINE,"EXPLORERS CLUB, THE",46 E 70TH ST,NEW YORK,40.7699545,-73.9655721
812,4641,"BAR/TAVERN SERVING WINE, BEER & CIDER",TANNAT WINE & CHEESE LLC,4736 BROADWAY,NEW YORK,40.8957405,-73.8967221
813,4659,TAVERN SERVING BEER CIDER WINE AND LIQUOR,CRAWFORD FLICK INC,7 AVENUE A,NEW YORK,40.7226253,-73.9862488
814,4671,"BAR/TAVERN SERVING LIQUOR, WINE, CIDER AND BEER",ODONOGHUES RESTAURANT & PUB LLC,156 W 44TH ST,NEW YORK,40.7567283,-73.98530698
815,4676,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER  ","LITTLE SHOP LLC, THE",252 FRONT ST,NEW YORK,40.7083328,-74.00090753
816,4685,TAVERN SERVING LIQUOR WINE CIDER AND BEER,GAF WEST LTD,401 W 48TH STREET,NEW YORK,40.7624495,-73.9901091
817,4708,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR.",EMMCONN REST CORP,25 BRIDGE ST,NEW YORK,40.7036814,-74.0123807
818,4715,TAVERN SERVING BEER WINE CIDER AND LIQUOR,JWS ENTERPRISES INC,163 165 E 86TH STREET  2ND FL,NEW YORK,40.7793648,-73.9545813
819,4722,TAVERN/CAFE WITHIN A FITNESS STUDIO SERVING LIQUOR WINE BEER AND CIDER IN FITNESS STUDIO,CHANGE YOUR LIFE LLC,9 E 16TH ST,NEW YORK,40.7370779,-73.9917377
820,4723,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",20 7TH AVE LLC,20 7TH AVE S,NEW YORK,40.7300825,-74.00504203
821,4724,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",HARLEM NIGHTS LTD,2361 7TH AVE,NEW YORK,40.8172204,-73.9419721
822,4728,CAVIAR BAR & BOUTIQUE SERVING LIQUOR BEER CIDER AND WINE,OLMA SERVICE 21 GROUP LLC,768 5TH AVE,NEW YORK,40.76445985,-73.9744941
